row_index,session_id,consistency_native_web_model_ua_strength,consistency_native_web_model_ua_match,consistency_native_web_android_version_match,consistency_native_web_android_version_delta,consistency_native_web_screen_width_error_ratio,consistency_native_web_screen_height_error_ratio,consistency_native_web_screen_max_error_ratio,consistency_native_web_screen_score,consistency_native_web_screen_consistent_10pct,consistency_native_web_cpu_platform_match,consistency_native_web_cpu_platform_known,consistency_native_web_gpu_family_score,consistency_native_web_gpu_family_match,consistency_native_web_gpu_software_or_desktop,consistency_native_web_touch_mobile_match,consistency_native_web_memory_delta_gb,consistency_native_web_memory_score,consistency_native_web_desktop_or_bot_ua,consistency_native_webview_agent_model_match,consistency_native_webview_agent_android_version_match,consistency_native_webview_agent_android_version_delta,consistency_native_webview_bridge_injected,consistency_native_webview_package_expected,consistency_native_webview_installer_official_like,consistency_native_webview_installer_manual,consistency_native_webview_debug_cleartext_tension,consistency_webview_web_chrome_major_match,consistency_webview_web_chrome_major_delta,consistency_webview_web_ua_has_wv_token,consistency_webview_web_bridge_mobile_runtime_match,consistency_webview_web_non_browser_ua,consistency_tri_layer_core_integrity_pass,consistency_tri_layer_sensor_bridge_fail,consistency_tri_layer_manual_timezone_or_adb,consistency_tri_layer_adb_full_battery_signal,consistency_tri_layer_official_installer_core_pass,consistency_tri_layer_mean_match_score,consistency_tri_layer_failure_count,llm_label.risk_score
207,79b026ec-f41a-4552-9faa-6543f6b637b7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.90673828125,0.2733154296875,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
208,d35bd7c8-6e06-4c75-b6e7-dfe7333d52c3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
209,3eea254f-f547-41ce-bc9e-05eda7e59e1a,1.0,1.0,1.0,0.0,0.00078125,0.07467778620166793,0.07467778620166793,0.6266110689916604,1.0,1.0,1.0,0.85,1.0,0.0,1.0,7.275913238525391,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.91276851149861,1.0,15
210,bb7cc9ef-825c-408f-a7e5-93cbc11a5103,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.847812652587891,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
211,c73b44d3-caf9-4a0e-92ff-e830c647d8ea,1.0,1.0,1.0,0.0,0.00078125,0.07467778620166793,0.07467778620166793,0.6266110689916604,1.0,1.0,1.0,0.85,1.0,0.0,1.0,7.275913238525391,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.91276851149861,1.0,15
212,0c18fab3-f055-4a71-873a-de5816e87983,1.0,1.0,1.0,0.0,0.0,0.11627906976744186,0.11627906976744186,0.4186046511627908,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7556877136230469,0.8110780715942383,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9031007751937984,1.0,15
213,a22f3a82-a47f-48f9-82c4-b52df3004b95,1.0,1.0,1.0,0.0,0.0,0.09839816933638444,0.09839816933638444,0.5080091533180778,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.9941864013671875,0.2514533996582031,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.918001525553013,0.0,15
214,93b3498d-1f82-4a33-80cc-a01424b93a9a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.0875205993652344,0.2281198501586914,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.975,0.0,15
215,3815ab8d-a605-4dee-8b06-0c2fa49871d9,1.0,1.0,1.0,0.0,0.001639344262295082,0.06756490952006294,0.06756490952006294,0.6621754523996852,1.0,1.0,1.0,0.85,1.0,0.0,1.0,2.9291725158691406,0.26770687103271484,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9186959087332808,0.0,15
216,c18e8013-1a96-4428-bb3d-56b3ce816045,1.0,1.0,1.0,0.0,0.0,0.00078125,0.00078125,0.99609375,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.8401412963867188,0.2899646759033203,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9993489583333334,0.0,15
217,85d9ea35-60c1-4464-b074-f90e0154415a,1.0,1.0,1.0,0.0,0.0,0.10429447852760736,0.10429447852760736,0.4785276073619632,0.0,1.0,1.0,0.85,1.0,0.0,1.0,0.6187248229980469,0.8453187942504883,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7214212678936605,2.0,15
218,d67c41b6-8c1a-463a-99fd-9b9946bfc225,1.0,1.0,1.0,0.0,0.0,0.03896103896103896,0.03896103896103896,0.8051948051948052,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7040863037109375,0.8239784240722656,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8008658008658008,1.0,15
219,6092f008-eb30-4b95-b3ad-14ddcc669aae,1.0,1.0,1.0,0.0,0.0,0.09898242368177614,0.09898242368177614,0.5050878815911193,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.2661705017089844,0.1834573745727539,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8925146469318532,0.0,15
220,c2ea0fff-23d3-482b-8f01-84fd216c1006,1.0,1.0,1.0,0.0,0.0,0.030690537084398978,0.030690537084398978,0.8465473145780051,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.3753318786621094,0.6561670303344727,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,85.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8077578857630009,2.0,15
221,940f7a91-03d7-4a26-b6d4-524d135f4cea,1.0,1.0,1.0,0.0,0.0,0.05459387483355526,0.05459387483355526,0.7270306258322237,1.0,1.0,1.0,0.85,1.0,0.0,1.0,0.6863822937011719,0.828404426574707,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.762838437638704,1.0,15
222,78603157-2176-43ac-b95b-c262a52bac15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.0875205993652344,0.2281198501586914,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.975,0.0,15
223,73d7bf41-87e2-48bc-bed4-dbe10eaad573,1.0,1.0,1.0,0.0,0.0,0.08709568733153639,0.08709568733153639,0.5645215633423181,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.3753318786621094,0.6561670303344727,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,85.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7607535938903863,2.0,15
224,a4ab0330-1462-4749-8a4b-c7b68cd4339b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.85,1.0,0.0,1.0,6.979621887207031,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.975,0.0,15
225,8743d13e-8914-4aea-af8e-b28ef605c698,1.0,1.0,1.0,0.0,0.001639344262295082,0.0006452802359882006,0.001639344262295082,0.9918032786885246,1.0,1.0,1.0,0.85,1.0,0.0,1.0,2.9286270141601562,0.26784324645996094,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9736338797814209,0.0,15
226,7f47a3e6-f5b7-4d32-88c8-a3303029e87f,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.861656188964844,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
227,34eddbb5-5ebb-452b-a620-f9618e1d95ae,1.0,1.0,1.0,0.0,0.00078125,0.07467778620166793,0.07467778620166793,0.6266110689916604,1.0,1.0,1.0,0.85,1.0,0.0,1.0,7.275295257568359,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.91276851149861,1.0,15
228,2935024b-c2eb-4093-bb49-77599ef115a4,1.0,1.0,1.0,0.0,0.0017857142857142857,0.05180221811460259,0.05180221811460259,0.740988909426987,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.3033065795898438,0.17417335510253906,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7651648182378311,1.0,15
229,9296df0d-1b58-4d34-b18d-f2e2c39b48e5,1.0,1.0,1.0,0.0,0.0023734177215189874,0.00125,0.0023734177215189874,0.9881329113924051,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.90509033203125,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9980221518987342,1.0,15
230,db7f0573-5e6a-489a-be4f-32680343be25,1.0,1.0,1.0,0.0,0.002777777777777778,0.00125,0.002777777777777778,0.9861111111111112,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.841102600097656,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9976851851851851,0.0,15
231,fa4c452b-a363-4990-9262-965c6230b61d,1.0,1.0,1.0,0.0,0.0017857142857142857,0.05180221811460259,0.05180221811460259,0.740988909426987,1.0,1.0,1.0,0.85,1.0,0.0,1.0,7.233001708984375,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7651648182378311,1.0,15
232,92018bde-9203-4af9-9311-6fe2f99023de,1.0,1.0,1.0,0.0,0.0007936507936507937,0.05028957528957529,0.05028957528957529,0.7485521235521235,1.0,1.0,1.0,0.85,1.0,0.0,1.0,7.236087799072266,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7664253539253538,1.0,15
233,f3eb1707-9f60-400d-a485-f399665b44dc,1.0,1.0,1.0,0.0,0.0,0.11079943899018233,0.11079943899018233,0.4460028050490884,0.0,1.0,1.0,0.85,1.0,0.0,1.0,0.6866569519042969,0.8283357620239258,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7160004675081814,2.0,15
234,6b901185-5687-46ed-b181-a72788073648,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
235,64725ce9-120b-43a3-a2d8-4ee53dc08552,1.0,1.0,1.0,0.0,0.0,0.10953058321479374,0.10953058321479374,0.4523470839260313,0.0,1.0,1.0,0.85,1.0,0.0,1.0,0.6490859985351562,0.8377285003662109,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7170578473210053,2.0,15
236,37ec0b11-6d9d-469c-8fa8-98ad3c50eb78,1.0,1.0,1.0,0.0,0.0,0.059782608695652176,0.059782608695652176,0.7010869565217391,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5573883056640625,0.8606529235839844,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9501811594202899,0.0,15
237,d4616f1d-b0be-472d-8249-7e0cfbcf07ac,1.0,1.0,1.0,0.0,0.0003980891719745223,0.0005434782608695652,0.0005434782608695652,0.9972826086956522,1.0,1.0,1.0,0.85,1.0,0.0,1.0,7.134632110595703,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9745471014492754,0.0,15
238,3d4c28df-efd3-4bf2-a58e-e3db05f189c7,1.0,1.0,1.0,0.0,0.0,0.0004248088360237893,0.0004248088360237893,0.9978759558198811,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.100006103515625,0.22499847412109375,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9996459926366468,0.0,15
239,3ee4c2d4-e32c-4d52-83ba-7b45afa38e11,1.0,1.0,1.0,0.0,0.0,0.04145077720207254,0.04145077720207254,0.7927461139896373,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.9885635375976562,0.25285911560058594,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9654576856649396,1.0,15
240,1e0bd952-9bff-400e-90b8-1a645a1236e0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.85,1.0,0.0,1.0,6.979621887207031,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.975,0.0,15
241,37b5e089-9f29-40b8-9b91-ed309b3dbbea,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.90673828125,0.2733154296875,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
242,485b57e8-ae40-437c-bbae-bb821e07cee0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
243,0d991ec2-7477-43b0-a5c9-e4dd24374a74,1.0,1.0,1.0,0.0,0.0,0.10953058321479374,0.10953058321479374,0.4523470839260313,0.0,1.0,1.0,0.85,1.0,0.0,1.0,0.6490859985351562,0.8377285003662109,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7170578473210053,2.0,15
244,7847af7d-3096-460b-84ca-f5d9198a2144,1.0,1.0,1.0,0.0,0.0004464285714285714,0.0002717391304347826,0.0004464285714285714,0.9977678571428571,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.364826202392578,0.15879344940185547,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8329613095238096,3.0,15
245,f28f2f1e-a0bf-4221-a8eb-207f568f7816,1.0,1.0,1.0,0.0,0.0023734177215189874,0.00125,0.0023734177215189874,0.9881329113924051,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.90509033203125,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9980221518987342,1.0,15
246,ef6e4f79-bf8f-4394-ad4f-a2f4d151275b,1.0,1.0,1.0,0.0,0.0018203883495145632,0.04527712724434036,0.04527712724434036,0.7736143637782982,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8444938659667969,0.7888765335083008,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7956023939630498,1.0,15
247,1efc1304-82a8-4139-82f2-c84b45e08f60,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.753700256347656,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
248,8aaf5dd6-f726-40dc-a8af-2e07a9191be7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
249,ceef0599-3dda-4f06-b979-04f3bb18f30d,1.0,1.0,1.0,0.0,0.0,0.10953058321479374,0.10953058321479374,0.4523470839260313,0.0,1.0,1.0,0.85,1.0,0.0,1.0,0.6490859985351562,0.8377285003662109,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7170578473210053,2.0,15
250,96b7b516-6cc8-419c-b736-fa2559d4cb48,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
251,53739fa4-9877-439c-a348-a1b363021317,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.861656188964844,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
252,652fbcfe-dd53-4168-a691-02f07dc4f06e,1.0,1.0,1.0,0.0,0.0023734177215189874,0.00125,0.0023734177215189874,0.9881329113924051,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.90509033203125,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9980221518987342,1.0,15
253,9a8253b6-5bf1-499b-bc7b-4cd2d332ea30,1.0,1.0,1.0,0.0,0.0,0.10953058321479374,0.10953058321479374,0.4523470839260313,0.0,1.0,1.0,0.85,1.0,0.0,1.0,0.6490859985351562,0.8377285003662109,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7170578473210053,2.0,15
254,fde9d716-16a9-4066-881a-d5386e0becf6,1.0,1.0,1.0,0.0,0.002289012738853503,0.05091358964598401,0.05091358964598401,0.74543205177008,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.303741455078125,0.17406463623046875,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.76590534196168,1.0,15
255,34cf0eb4-f776-461e-b657-6ac40997f575,1.0,1.0,1.0,0.0,0.002777777777777778,0.00125,0.002777777777777778,0.9861111111111112,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.0867958068847656,0.2283010482788086,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9726851851851852,0.0,15
256,5c62fb95-5948-4be3-997c-36af2367342e,1.0,1.0,1.0,0.0,0.0017857142857142857,0.05180221811460259,0.05180221811460259,0.740988909426987,1.0,1.0,1.0,0.85,1.0,0.0,1.0,7.233001708984375,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7651648182378311,1.0,15
257,fa682c56-6c0e-48da-b67a-96029ed9c3ac,1.0,1.0,1.0,0.0,0.0022222077405011213,0.0006361178567189094,0.0022222077405011213,0.9888889612974944,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9981481602162491,0.0,15
258,8d8b31ff-3dae-4183-8045-6ae98de0106d,1.0,1.0,1.0,0.0,0.0020833333333333333,0.00037537537537537537,0.0020833333333333333,0.9895833333333334,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.1304702758789062,0.21738243103027344,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.998263888888889,1.0,15
259,143e7a78-b881-498b-9806-fc396982d841,1.0,1.0,1.0,0.0,0.0023734177215189874,0.00125,0.0023734177215189874,0.9881329113924051,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.90509033203125,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9980221518987342,1.0,15
260,127f1ec2-28aa-4f7a-a6f2-4bcb77e66036,1.0,1.0,1.0,0.0,0.0,0.055408970976253295,0.055408970976253295,0.7229551451187335,1.0,1.0,1.0,0.85,1.0,0.0,1.0,0.4956855773925781,0.8760786056518555,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9288258575197889,0.0,15
261,1e2d8d55-f7a5-4431-8564-66a6751dae7a,1.0,1.0,1.0,0.0,0.001639344262295082,0.06756490952006294,0.06756490952006294,0.6621754523996852,1.0,1.0,1.0,0.85,1.0,0.0,1.0,2.9291725158691406,0.26770687103271484,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9186959087332808,0.0,15
262,e35bace2-39b9-4770-b4c7-838462fe6874,1.0,1.0,1.0,0.0,0.0,0.05319148936170213,0.05319148936170213,0.7340425531914894,1.0,1.0,1.0,0.85,1.0,0.0,1.0,0.6866455078125,0.828338623046875,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7640070921985815,1.0,15
263,57f20456-761a-4c32-83a4-d11aac42948f,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.847812652587891,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
264,3e050520-d5fc-4625-a9f0-c56332569da2,1.0,1.0,1.0,0.0,0.0,0.08709568733153639,0.08709568733153639,0.5645215633423181,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.3753318786621094,0.6561670303344727,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,85.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7607535938903863,2.0,15
265,3a18b83f-43b3-42ea-bc43-d8cbf60569ce,1.0,1.0,1.0,0.0,0.0,0.12237272302662307,0.12237272302662307,0.38813638486688473,0.0,1.0,1.0,0.85,1.0,0.0,1.0,1.4021873474121094,0.6494531631469727,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8730227308111475,1.0,15
266,3b1239e5-04e8-4aa9-b49a-ed453886f0e9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.753700256347656,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
267,f417756c-c02a-458f-a3e3-97b880da2e10,1.0,1.0,1.0,0.0,0.002777777777777778,0.00125,0.002777777777777778,0.9861111111111112,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.841102600097656,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9976851851851851,0.0,15
268,106615b6-8ab7-4399-8054-91871ae91fad,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
269,8cd85ffb-c76c-45c4-8311-8809cceca76c,1.0,1.0,1.0,0.0,0.0017857142857142857,0.05180221811460259,0.05180221811460259,0.740988909426987,1.0,1.0,1.0,0.85,1.0,0.0,1.0,7.233001708984375,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7651648182378311,1.0,15
270,c5ade5bb-5e8b-4289-9fde-fa399cc81fba,1.0,1.0,1.0,0.0,0.0023734177215189874,0.00125,0.0023734177215189874,0.9881329113924051,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.996868133544922,0.25078296661376953,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9980221518987342,1.0,15
